NEWID,WMLE
90020043ÿ,-0.52
90020044ÿ,-0.52
90020045ÿ,-0.52
90020046ÿ,-0.52
90020047ÿ,-0.52
90020048ÿ,-0.52
90020049ÿ,-0.52
90020050ÿ,-0.52
90020051ÿ,-0.52
90020052ÿ,-0.52
90020053ÿ,-0.52
90020054ÿ,-0.52
90020055ÿ,-0.52
90020056ÿ,-0.52
90020057ÿ,-0.52
90020058ÿ,-0.52
90020059ÿ,-0.52
90020060ÿ,-0.52
90020061ÿ,-0.52
90020062ÿ,-0.52
90020063ÿ,-0.52
90020064ÿ,-0.52
90020065ÿ,-0.52
90020066ÿ,-0.52
90020067ÿ,-0.52
90020068ÿ,-0.52
90030069ÿ,1.6
90030070ÿ,1.6
90030071ÿ,1.6
90030072ÿ,1.6
90030073ÿ,1.6
90030074ÿ,1.6
90030075ÿ,1.6
90030076ÿ,1.6
90030077ÿ,1.6
90030078ÿ,1.6
90030079ÿ,1.6
90030080ÿ,1.6
90030081ÿ,1.6
90030082ÿ,1.6
90030083ÿ,1.6
90030084ÿ,1.6
90030085ÿ,1.6
90030086ÿ,1.6
90030087ÿ,1.6
90030088ÿ,1.6
90030089ÿ,1.6
90030090ÿ,1.6
90030091ÿ,1.6
90030092ÿ,1.6
90030093ÿ,1.6
90030094ÿ,1.6
90030095ÿ,1.6
90030096ÿ,1.6
90030097ÿ,1.6
90030098ÿ,1.6
90030099ÿ,1.6
90030100ÿ,1.6
90030101ÿ,1.6
90040102ÿ,-2.41
90040103ÿ,-2.41
90040104ÿ,-2.41
90040105ÿ,-2.41
90040106ÿ,-2.41
90040107ÿ,-2.41
90040108ÿ,-2.41
90040109ÿ,-2.41
90040110ÿ,-2.41
90040111ÿ,-2.41
90040112ÿ,-2.41
90040113ÿ,-2.41
90040114ÿ,-2.41
90040115ÿ,-2.41
90040116ÿ,-2.41
90040117ÿ,-2.41
90040118ÿ,-2.41
90040119ÿ,-2.41
90040120ÿ,-2.41
90040121ÿ,-2.41
90040122ÿ,-2.41
90040123ÿ,-2.41
90040124ÿ,-2.41
90040125ÿ,-2.41
90040126ÿ,-2.41
90040127ÿ,-2.41
90040128ÿ,-2.41
90040129ÿ,-2.41
90040130ÿ,-2.41
90040131ÿ,-2.41
90040132ÿ,-2.41
90040133ÿ,-2.41
90040134ÿ,-2.41
90040135ÿ,-2.41
90040136ÿ,-2.41
90050137ÿ,2.83
90050138ÿ,2.83
90050139ÿ,2.83
90050140ÿ,2.83
90050141ÿ,2.83
90050142ÿ,2.83
90050143ÿ,2.83
90050144ÿ,2.83
90050145ÿ,2.83
90050146ÿ,2.83
90050147ÿ,2.83
90050148ÿ,2.83
90050149ÿ,2.83
90050150ÿ,2.83
90050151ÿ,2.83
90050152ÿ,2.83
90050153ÿ,2.83
90050154ÿ,2.83
90050155ÿ,2.83
90050156ÿ,2.83
90050157ÿ,2.83
90050158ÿ,2.83
90050159ÿ,2.83
90050160ÿ,2.83
90050161ÿ,2.83
90050162ÿ,2.83
90050163ÿ,2.83
90050164ÿ,2.83
90050165ÿ,2.83
90050166ÿ,2.83
90050167ÿ,2.83
90050168ÿ,2.83
90050169ÿ,2.83
90050170ÿ,2.83
90050171ÿ,2.83
90060172ÿ,0.88
90060173ÿ,0.88
90060174ÿ,0.88
90060175ÿ,0.88
90060176ÿ,0.88
90060177ÿ,0.88
90060178ÿ,0.88
90060179ÿ,0.88
90060180ÿ,0.88
90060181ÿ,0.88
90060182ÿ,0.88
90060183ÿ,0.88
90060184ÿ,0.88
90060185ÿ,0.88
90060186ÿ,0.88
90060187ÿ,0.88
90060188ÿ,0.88
90060189ÿ,0.88
90060190ÿ,0.88
90060191ÿ,0.88
90060192ÿ,0.88
90060193ÿ,0.88
90060194ÿ,0.88
90060195ÿ,0.88
90060196ÿ,0.88
90060197ÿ,0.88
90060198ÿ,0.88
90060199ÿ,0.88
90060200ÿ,0.88
90060201ÿ,0.88
90060202ÿ,0.88
90060203ÿ,0.88
90060204ÿ,0.88
90060205ÿ,0.88
90070206ÿ,2.83
90070207ÿ,2.83
90070208ÿ,2.83
90070209ÿ,2.83
90070210ÿ,2.83
90070211ÿ,2.83
90070212ÿ,2.83
90070213ÿ,2.83
90070214ÿ,2.83
90070215ÿ,2.83
90070216ÿ,2.83
90070217ÿ,2.83
90070218ÿ,2.83
90070219ÿ,2.83
90070220ÿ,2.83
90070221ÿ,2.83
90070222ÿ,2.83
90070223ÿ,2.83
90070224ÿ,2.83
90070225ÿ,2.83
90070226ÿ,2.83
90070227ÿ,2.83
90070228ÿ,2.83
90070229ÿ,2.83
90070230ÿ,2.83
90070231ÿ,2.83
90070232ÿ,2.83
90070233ÿ,2.83
90070234ÿ,2.83
90070235ÿ,2.83
90070236ÿ,2.83
90070237ÿ,2.83
90070238ÿ,2.83
90070239ÿ,2.83
90080240ÿ,-0.18
90080241ÿ,-0.18
90080242ÿ,-0.18
90080243ÿ,-0.18
90080244ÿ,-0.18
90080245ÿ,-0.18
90080246ÿ,-0.18
90080247ÿ,-0.18
90080248ÿ,-0.18
90080249ÿ,-0.18
90080250ÿ,-0.18
90080251ÿ,-0.18
90080252ÿ,-0.18
90080253ÿ,-0.18
90080254ÿ,-0.18
90080255ÿ,-0.18
90080256ÿ,-0.18
90080257ÿ,-0.18
90080258ÿ,-0.18
90080259ÿ,-0.18
90080260ÿ,-0.18
90080261ÿ,-0.18
90080262ÿ,-0.18
90080263ÿ,-0.18
90080264ÿ,-0.18
90080265ÿ,-0.18
90080266ÿ,-0.18
90080267ÿ,-0.18
90080268ÿ,-0.18
90080269ÿ,-0.18
90080270ÿ,-0.18
90080271ÿ,-0.18
90080272ÿ,-0.18
90090273ÿ,3.36
90090274ÿ,3.36
90090275ÿ,3.36
90090276ÿ,3.36
90090277ÿ,3.36
90090278ÿ,3.36
90090279ÿ,3.36
90090280ÿ,3.36
90090281ÿ,3.36
90090282ÿ,3.36
90090283ÿ,3.36
90090284ÿ,3.36
90090285ÿ,3.36
90090286ÿ,3.36
90090287ÿ,3.36
90090288ÿ,3.36
90090289ÿ,3.36
90090290ÿ,3.36
90090291ÿ,3.36
90090292ÿ,3.36
90090293ÿ,3.36
90090294ÿ,3.36
90090295ÿ,3.36
90090296ÿ,3.36
90090297ÿ,3.36
90090298ÿ,3.36
90090299ÿ,3.36
90090300ÿ,3.36
90090301ÿ,3.36
90090302ÿ,3.36
90090303ÿ,3.36
90090304ÿ,3.36
90090305ÿ,3.36
90090306ÿ,3.36
90090307ÿ,3.36
90100308ÿ,-1.6
90100309ÿ,-1.6
90100310ÿ,-1.6
90100311ÿ,-1.6
90100312ÿ,-1.6
90100313ÿ,-1.6
90100314ÿ,-1.6
90100315ÿ,-1.6
90100316ÿ,-1.6
90100317ÿ,-1.6
90100318ÿ,-1.6
90100319ÿ,-1.6
90100320ÿ,-1.6
90100321ÿ,-1.6
90100322ÿ,-1.6
90100323ÿ,-1.6
90100324ÿ,-1.6
90100325ÿ,-1.6
90100326ÿ,-1.6
90100327ÿ,-1.6
90100328ÿ,-1.6
90100329ÿ,-1.6
90100330ÿ,-1.6
90100331ÿ,-1.6
90100332ÿ,-1.6
90100333ÿ,-1.6
90100334ÿ,-1.6
90100335ÿ,-1.6
90100336ÿ,-1.6
90100337ÿ,-1.6
90100338ÿ,-1.6
90100339ÿ,-1.6
90100340ÿ,-1.6
90100341ÿ,-1.6
90110342ÿ,2.38
90110343ÿ,2.38
90110344ÿ,2.38
90110345ÿ,2.38
90110346ÿ,2.38
90110347ÿ,2.38
90110348ÿ,2.38
90110349ÿ,2.38
90110350ÿ,2.38
90110351ÿ,2.38
90110352ÿ,2.38
90110353ÿ,2.38
90110354ÿ,2.38
90110355ÿ,2.38
90110356ÿ,2.38
90110357ÿ,2.38
90110358ÿ,2.38
90110359ÿ,2.38
90110360ÿ,2.38
90110361ÿ,2.38
90110362ÿ,2.38
90110363ÿ,2.38
90110364ÿ,2.38
90110365ÿ,2.38
90110366ÿ,2.38
90110367ÿ,2.38
90110368ÿ,2.38
90110369ÿ,2.38
90110370ÿ,2.38
90110371ÿ,2.38
90110372ÿ,2.38
90110373ÿ,2.38
90110374ÿ,2.38
90110375ÿ,2.38
90110376ÿ,2.38
90120377ÿ,-0.18
90120378ÿ,-0.18
90120379ÿ,-0.18
90120380ÿ,-0.18
90120381ÿ,-0.18
90120382ÿ,-0.18
90120383ÿ,-0.18
90120384ÿ,-0.18
90120385ÿ,-0.18
90120386ÿ,-0.18
90120387ÿ,-0.18
90120388ÿ,-0.18
90120389ÿ,-0.18
90120390ÿ,-0.18
90120391ÿ,-0.18
90120392ÿ,-0.18
90120393ÿ,-0.18
90120394ÿ,-0.18
90120395ÿ,-0.18
90120396ÿ,-0.18
90120397ÿ,-0.18
90120398ÿ,-0.18
90120399ÿ,-0.18
90120400ÿ,-0.18
90120401ÿ,-0.18
90120402ÿ,-0.18
90120403ÿ,-0.18
90120404ÿ,-0.18
90120405ÿ,-0.18
90120406ÿ,-0.18
90120407ÿ,-0.18
90120408ÿ,-0.18
90120409ÿ,-0.18
90130410ÿ,0.52
90130411ÿ,0.52
90130412ÿ,0.52
90130413ÿ,0.52
90130414ÿ,0.52
90130415ÿ,0.52
90130416ÿ,0.52
90130417ÿ,0.52
90130418ÿ,0.52
90130419ÿ,0.52
90130420ÿ,0.52
90130421ÿ,0.52
90130422ÿ,0.52
90130423ÿ,0.52
90130424ÿ,0.52
90130425ÿ,0.52
90130426ÿ,0.52
90130427ÿ,0.52
90130428ÿ,0.52
90130429ÿ,0.52
90130430ÿ,0.52
90130431ÿ,0.52
90130432ÿ,0.52
90130433ÿ,0.52
90130434ÿ,0.52
90130435ÿ,0.52
90130436ÿ,0.52
90130437ÿ,0.52
90130438ÿ,0.52
90130439ÿ,0.52
90130440ÿ,0.52
90130441ÿ,0.52
90130442ÿ,0.52
90130443ÿ,0.52
90130444ÿ,0.52
90140445ÿ,2.83
90140446ÿ,2.83
90140447ÿ,2.83
90140448ÿ,2.83
90140449ÿ,2.83
90140450ÿ,2.83
90140451ÿ,2.83
90140452ÿ,2.83
90140453ÿ,2.83
90140454ÿ,2.83
90140455ÿ,2.83
90140456ÿ,2.83
90140457ÿ,2.83
90140458ÿ,2.83
90140459ÿ,2.83
90140460ÿ,2.83
90140461ÿ,2.83
90140462ÿ,2.83
90140463ÿ,2.83
90140464ÿ,2.83
90140465ÿ,2.83
90140466ÿ,2.83
90140467ÿ,2.83
90140468ÿ,2.83
90140469ÿ,2.83
90140470ÿ,2.83
90140471ÿ,2.83
90140472ÿ,2.83
90140473ÿ,2.83
90140474ÿ,2.83
90140475ÿ,2.83
90140476ÿ,2.83
90140477ÿ,2.83
90140478ÿ,2.83
90140479ÿ,2.83
90150480ÿ,1.23
90150481ÿ,1.23
90150482ÿ,1.23
90150483ÿ,1.23
90150484ÿ,1.23
90150485ÿ,1.23
90150486ÿ,1.23
90150487ÿ,1.23
90150488ÿ,1.23
90150489ÿ,1.23
90150490ÿ,1.23
90150491ÿ,1.23
90150492ÿ,1.23
90150493ÿ,1.23
90150494ÿ,1.23
90150495ÿ,1.23
90150496ÿ,1.23
90150497ÿ,1.23
90150498ÿ,1.23
90150499ÿ,1.23
90150500ÿ,1.23
90150501ÿ,1.23
90150502ÿ,1.23
90150503ÿ,1.23
90150504ÿ,1.23
90150505ÿ,1.23
90150506ÿ,1.23
90150507ÿ,1.23
90150508ÿ,1.23
90150509ÿ,1.23
90150510ÿ,1.23
90150511ÿ,1.23
90150512ÿ,1.23
90160513ÿ,0.17
90160514ÿ,0.17
90160515ÿ,0.17
90160516ÿ,0.17
90160517ÿ,0.17
90160518ÿ,0.17
90160519ÿ,0.17
90160520ÿ,0.17
90160521ÿ,0.17
90160522ÿ,0.17
90160523ÿ,0.17
90160524ÿ,0.17
90160525ÿ,0.17
90160526ÿ,0.17
90160527ÿ,0.17
90160528ÿ,0.17
90160529ÿ,0.17
90160530ÿ,0.17
90160531ÿ,0.17
90160532ÿ,0.17
90160533ÿ,0.17
90160534ÿ,0.17
90160535ÿ,0.17
90160536ÿ,0.17
90160537ÿ,0.17
90160538ÿ,0.17
90160539ÿ,0.17
90160540ÿ,0.17
90160541ÿ,0.17
90160542ÿ,0.17
90160543ÿ,0.17
90160544ÿ,0.17
90160545ÿ,0.17
90160546ÿ,0.17
90160547ÿ,0.17
90170548ÿ,1.23
90170549ÿ,1.23
90170550ÿ,1.23
90170551ÿ,1.23
90170552ÿ,1.23
90170553ÿ,1.23
90170554ÿ,1.23
90170555ÿ,1.23
90170556ÿ,1.23
90170557ÿ,1.23
90170558ÿ,1.23
90170559ÿ,1.23
90170560ÿ,1.23
90170561ÿ,1.23
90170562ÿ,1.23
90170563ÿ,1.23
90170564ÿ,1.23
90170565ÿ,1.23
90170566ÿ,1.23
90170567ÿ,1.23
90170568ÿ,1.23
90170569ÿ,1.23
90170570ÿ,1.23
90170571ÿ,1.23
90170572ÿ,1.23
90170573ÿ,1.23
90170574ÿ,1.23
90170575ÿ,1.23
90170576ÿ,1.23
90170577ÿ,1.23
90170578ÿ,1.23
90170579ÿ,1.23
90170580ÿ,1.23
90170581ÿ,1.23
90170582ÿ,1.23
90180583ÿ,0.17
90180584ÿ,0.17
90180585ÿ,0.17
90180586ÿ,0.17
90180587ÿ,0.17
90180588ÿ,0.17
90180589ÿ,0.17
90180590ÿ,0.17
90180591ÿ,0.17
90180592ÿ,0.17
90180593ÿ,0.17
90180594ÿ,0.17
90180595ÿ,0.17
90180596ÿ,0.17
90180597ÿ,0.17
90180598ÿ,0.17
90180599ÿ,0.17
90180600ÿ,0.17
90180601ÿ,0.17
90180602ÿ,0.17
90180603ÿ,0.17
90180604ÿ,0.17
90180605ÿ,0.17
90180606ÿ,0.17
90180607ÿ,0.17
90180608ÿ,0.17
90180609ÿ,0.17
90180610ÿ,0.17
90180611ÿ,0.17
90180612ÿ,0.17
90180613ÿ,0.17
90180614ÿ,0.17
90180615ÿ,0.17
90180616ÿ,0.17
90190617ÿ,-1.6
90190618ÿ,-1.6
90190619ÿ,-1.6
90190620ÿ,-1.6
90190621ÿ,-1.6
90190622ÿ,-1.6
90190623ÿ,-1.6
90190624ÿ,-1.6
90190625ÿ,-1.6
90190626ÿ,-1.6
90190627ÿ,-1.6
90190628ÿ,-1.6
90190629ÿ,-1.6
90190630ÿ,-1.6
90190631ÿ,-1.6
90190632ÿ,-1.6
90190633ÿ,-1.6
90190634ÿ,-1.6
90190635ÿ,-1.6
90190636ÿ,-1.6
90190637ÿ,-1.6
90190638ÿ,-1.6
90190639ÿ,-1.6
90190640ÿ,-1.6
90190641ÿ,-1.6
90190642ÿ,-1.6
90190643ÿ,-1.6
90190644ÿ,-1.6
90190645ÿ,-1.6
90190646ÿ,-1.6
90190647ÿ,-1.6
90190648ÿ,-1.6
90190649ÿ,-1.6
90190650ÿ,-1.6
90200651ÿ,0.88
90200652ÿ,0.88
90200653ÿ,0.88
90200654ÿ,0.88
90200655ÿ,0.88
90200656ÿ,0.88
90200657ÿ,0.88
90200658ÿ,0.88
90200659ÿ,0.88
90200660ÿ,0.88
90200661ÿ,0.88
90200662ÿ,0.88
90200663ÿ,0.88
90200664ÿ,0.88
90200665ÿ,0.88
90200666ÿ,0.88
90200667ÿ,0.88
90200668ÿ,0.88
90200669ÿ,0.88
90200670ÿ,0.88
90200671ÿ,0.88
90200672ÿ,0.88
90200673ÿ,0.88
90200674ÿ,0.88
90200675ÿ,0.88
90200676ÿ,0.88
90200677ÿ,0.88
90200678ÿ,0.88
90200679ÿ,0.88
90200680ÿ,0.88
90200681ÿ,0.88
90200682ÿ,0.88
90200683ÿ,0.88
90200684ÿ,0.88
90210685ÿ,1.6
90210686ÿ,1.6
90210687ÿ,1.6
90210688ÿ,1.6
90210689ÿ,1.6
90210690ÿ,1.6
90210691ÿ,1.6
90210692ÿ,1.6
90210693ÿ,1.6
90210694ÿ,1.6
90210695ÿ,1.6
90210696ÿ,1.6
90210697ÿ,1.6
90210698ÿ,1.6
90210699ÿ,1.6
90210700ÿ,1.6
90210701ÿ,1.6
90210702ÿ,1.6
90210703ÿ,1.6
90210704ÿ,1.6
90210705ÿ,1.6
90210706ÿ,1.6
90210707ÿ,1.6
90210708ÿ,1.6
90210709ÿ,1.6
90210710ÿ,1.6
90210711ÿ,1.6
90210712ÿ,1.6
90210713ÿ,1.6
90210714ÿ,1.6
90210715ÿ,1.6
90210716ÿ,1.6
90220717ÿ,0.52
90220718ÿ,0.52
90220719ÿ,0.52
90220720ÿ,0.52
90220721ÿ,0.52
90220722ÿ,0.52
90220723ÿ,0.52
90220724ÿ,0.52
90220725ÿ,0.52
90220726ÿ,0.52
90220727ÿ,0.52
90220728ÿ,0.52
90220729ÿ,0.52
90220730ÿ,0.52
90220731ÿ,0.52
90220732ÿ,0.52
90220733ÿ,0.52
90220734ÿ,0.52
90220735ÿ,0.52
90220736ÿ,0.52
90220737ÿ,0.52
90220738ÿ,0.52
90220739ÿ,0.52
90220740ÿ,0.52
90220741ÿ,0.52
90220742ÿ,0.52
90220743ÿ,0.52
90220744ÿ,0.52
90220745ÿ,0.52
90220746ÿ,0.52
90220747ÿ,0.52
90220748ÿ,0.52
90220749ÿ,0.52
90220750ÿ,0.52
90230751ÿ,-0.52
90230752ÿ,-0.52
90230753ÿ,-0.52
90230754ÿ,-0.52
90230755ÿ,-0.52
90230756ÿ,-0.52
90230757ÿ,-0.52
90230758ÿ,-0.52
90230759ÿ,-0.52
90230760ÿ,-0.52
90230761ÿ,-0.52
90230762ÿ,-0.52
90230763ÿ,-0.52
90230764ÿ,-0.52
90230765ÿ,-0.52
90230766ÿ,-0.52
90230767ÿ,-0.52
90230768ÿ,-0.52
90230769ÿ,-0.52
90230770ÿ,-0.52
90230771ÿ,-0.52
90230772ÿ,-0.52
90230773ÿ,-0.52
90230774ÿ,-0.52
90230775ÿ,-0.52
90230776ÿ,-0.52
90230777ÿ,-0.52
90230778ÿ,-0.52
90230779ÿ,-0.52
90230780ÿ,-0.52
90230781ÿ,-0.52
90230782ÿ,-0.52
90230783ÿ,-0.52
90230784ÿ,-0.52
90230785ÿ,-0.52
90240786ÿ,-3.36
90240787ÿ,-3.36
90240788ÿ,-3.36
90240789ÿ,-3.36
90240790ÿ,-3.36
90240791ÿ,-3.36
90240792ÿ,-3.36
90240793ÿ,-3.36
90240794ÿ,-3.36
90240795ÿ,-3.36
90240796ÿ,-3.36
90240797ÿ,-3.36
90240798ÿ,-3.36
90240799ÿ,-3.36
90240800ÿ,-3.36
90240801ÿ,-3.36
90240802ÿ,-3.36
90240803ÿ,-3.36
90240804ÿ,-3.36
90240805ÿ,-3.36
90240806ÿ,-3.36
90240807ÿ,-3.36
90240808ÿ,-3.36
90240809ÿ,-3.36
90240810ÿ,-3.36
90240811ÿ,-3.36
90240812ÿ,-3.36
90240813ÿ,-3.36
90240814ÿ,-3.36
90240815ÿ,-3.36
90240816ÿ,-3.36
90240817ÿ,-3.36
90240818ÿ,-3.36
90240819ÿ,-3.36
90240820ÿ,-3.36
90250821ÿ,0.88
90250822ÿ,0.88
90250823ÿ,0.88
90250824ÿ,0.88
90250825ÿ,0.88
90250826ÿ,0.88
90250827ÿ,0.88
90250828ÿ,0.88
90250829ÿ,0.88
90250830ÿ,0.88
90250831ÿ,0.88
90250832ÿ,0.88
90250833ÿ,0.88
90250834ÿ,0.88
90250835ÿ,0.88
90250836ÿ,0.88
90250837ÿ,0.88
90250838ÿ,0.88
90250839ÿ,0.88
90250840ÿ,0.88
90250841ÿ,0.88
90250842ÿ,0.88
90250843ÿ,0.88
90250844ÿ,0.88
90250845ÿ,0.88
90250846ÿ,0.88
90250847ÿ,0.88
90250848ÿ,0.88
90250849ÿ,0.88
90250850ÿ,0.88
90250851ÿ,0.88
90250852ÿ,0.88
90250853ÿ,0.88
90250854ÿ,0.88
90250855ÿ,0.88
90260856ÿ,0.88
90260857ÿ,0.88
90260858ÿ,0.88
90260859ÿ,0.88
90260860ÿ,0.88
90260861ÿ,0.88
90260862ÿ,0.88
90260863ÿ,0.88
90260864ÿ,0.88
90260865ÿ,0.88
90260866ÿ,0.88
90260867ÿ,0.88
90260868ÿ,0.88
90260869ÿ,0.88
90260870ÿ,0.88
90260871ÿ,0.88
90260872ÿ,0.88
90260873ÿ,0.88
90260874ÿ,0.88
90260875ÿ,0.88
90260876ÿ,0.88
90260877ÿ,0.88
90260878ÿ,0.88
90260879ÿ,0.88
90260880ÿ,0.88
90260881ÿ,0.88
90260882ÿ,0.88
90260883ÿ,0.88
90260884ÿ,0.88
90260885ÿ,0.88
90260886ÿ,0.88
90270887ÿ,2.83
90270888ÿ,2.83
90270889ÿ,2.83
90270890ÿ,2.83
90270891ÿ,2.83
90270892ÿ,2.83
90270893ÿ,2.83
90270894ÿ,2.83
90270895ÿ,2.83
90270896ÿ,2.83
90270897ÿ,2.83
90270898ÿ,2.83
90270899ÿ,2.83
90270900ÿ,2.83
90270901ÿ,2.83
90270902ÿ,2.83
90270903ÿ,2.83
90270904ÿ,2.83
90270905ÿ,2.83
90270906ÿ,2.83
90270907ÿ,2.83
90270908ÿ,2.83
90270909ÿ,2.83
90270910ÿ,2.83
90270911ÿ,2.83
90270912ÿ,2.83
90270913ÿ,2.83
90270914ÿ,2.83
90270915ÿ,2.83
90270916ÿ,2.83
90270917ÿ,2.83
90270918ÿ,2.83
90270919ÿ,2.83
90280920ÿ,0.17
90280921ÿ,0.17
90280922ÿ,0.17
90280923ÿ,0.17
90280924ÿ,0.17
90280925ÿ,0.17
90280926ÿ,0.17
90280927ÿ,0.17
90280928ÿ,0.17
90280929ÿ,0.17
90280930ÿ,0.17
90280931ÿ,0.17
90280932ÿ,0.17
90280933ÿ,0.17
90280934ÿ,0.17
90280935ÿ,0.17
90280936ÿ,0.17
90280937ÿ,0.17
90280938ÿ,0.17
90280939ÿ,0.17
90280940ÿ,0.17
90280941ÿ,0.17
90280942ÿ,0.17
90280943ÿ,0.17
90280944ÿ,0.17
90280945ÿ,0.17
90280946ÿ,0.17
90280947ÿ,0.17
90280948ÿ,0.17
90280949ÿ,0.17
90280950ÿ,0.17
90290951ÿ,0.88
90290952ÿ,0.88
90290953ÿ,0.88
90290954ÿ,0.88
90290955ÿ,0.88
90290956ÿ,0.88
90290957ÿ,0.88
90290958ÿ,0.88
90290959ÿ,0.88
90290960ÿ,0.88
90290961ÿ,0.88
90290962ÿ,0.88
90290963ÿ,0.88
90290964ÿ,0.88
90290965ÿ,0.88
90290966ÿ,0.88
90290967ÿ,0.88
90290968ÿ,0.88
90290969ÿ,0.88
90290970ÿ,0.88
90290971ÿ,0.88
90290972ÿ,0.88
90290973ÿ,0.88
90290974ÿ,0.88
90290975ÿ,0.88
90290976ÿ,0.88
90290977ÿ,0.88
90290978ÿ,0.88
90290979ÿ,0.88
90290980ÿ,0.88
90290981ÿ,0.88
90290982ÿ,0.88
90290983ÿ,0.88
90290984ÿ,0.88
90290985ÿ,0.88
90300986ÿ,1.6
90300987ÿ,1.6
90300988ÿ,1.6
90300989ÿ,1.6
90300990ÿ,1.6
90300991ÿ,1.6
90300992ÿ,1.6
90300993ÿ,1.6
90300994ÿ,1.6
90300995ÿ,1.6
90300996ÿ,1.6
90300997ÿ,1.6
90300998ÿ,1.6
90300999ÿ,1.6
90301000ÿ,1.6
90301001ÿ,1.6
90301002ÿ,1.6
90301003ÿ,1.6
90301004ÿ,1.6
90301005ÿ,1.6
90301006ÿ,1.6
90301007ÿ,1.6
90301008ÿ,1.6
90301009ÿ,1.6
90301010ÿ,1.6
90301011ÿ,1.6
90301012ÿ,1.6
90301013ÿ,1.6
90301014ÿ,1.6
90301015ÿ,1.6
90301016ÿ,1.6
90301017ÿ,1.6
90311018ÿ,-1.99
90311019ÿ,-1.99
90311020ÿ,-1.99
90311021ÿ,-1.99
90311022ÿ,-1.99
90311023ÿ,-1.99
90311024ÿ,-1.99
90311025ÿ,-1.99
90311026ÿ,-1.99
90311027ÿ,-1.99
90311028ÿ,-1.99
90311029ÿ,-1.99
90311030ÿ,-1.99
90311031ÿ,-1.99
90311032ÿ,-1.99
90311033ÿ,-1.99
90311034ÿ,-1.99
90311035ÿ,-1.99
90311036ÿ,-1.99
90311037ÿ,-1.99
90311038ÿ,-1.99
90311039ÿ,-1.99
90311040ÿ,-1.99
90311041ÿ,-1.99
90311042ÿ,-1.99
90311043ÿ,-1.99
90311044ÿ,-1.99
90311045ÿ,-1.99
90311046ÿ,-1.99
90311047ÿ,-1.99
90311048ÿ,-1.99
90311049ÿ,-1.99
90311050ÿ,-1.99
90311051ÿ,-1.99
90321052ÿ,0.17
90321053ÿ,0.17
90321054ÿ,0.17
90321055ÿ,0.17
90321056ÿ,0.17
90321057ÿ,0.17
90321058ÿ,0.17
90321059ÿ,0.17
90321060ÿ,0.17
90321061ÿ,0.17
90321062ÿ,0.17
90321063ÿ,0.17
90321064ÿ,0.17
90321065ÿ,0.17
90321066ÿ,0.17
90321067ÿ,0.17
90321068ÿ,0.17
90321069ÿ,0.17
90321070ÿ,0.17
90321071ÿ,0.17
90321072ÿ,0.17
90321073ÿ,0.17
90321074ÿ,0.17
90321075ÿ,0.17
90321076ÿ,0.17
90321077ÿ,0.17
90321078ÿ,0.17
90321079ÿ,0.17
90321080ÿ,0.17
90321081ÿ,0.17
90321082ÿ,0.17
90321083ÿ,0.17
90341119ÿ,-1.6
90341120ÿ,-1.6
90341121ÿ,-1.6
90341122ÿ,-1.6
90341123ÿ,-1.6
90341124ÿ,-1.6
90341125ÿ,-1.6
90341126ÿ,-1.6
90341127ÿ,-1.6
90341128ÿ,-1.6
90341129ÿ,-1.6
90341130ÿ,-1.6
90341131ÿ,-1.6
90341132ÿ,-1.6
90341133ÿ,-1.6
90341134ÿ,-1.6
90341135ÿ,-1.6
90341136ÿ,-1.6
90341137ÿ,-1.6
90341138ÿ,-1.6
90341139ÿ,-1.6
90341140ÿ,-1.6
90341141ÿ,-1.6
90341142ÿ,-1.6
90341143ÿ,-1.6
90341144ÿ,-1.6
90341145ÿ,-1.6
90341146ÿ,-1.6
90341147ÿ,-1.6
90341148ÿ,-1.6
90341149ÿ,-1.6
90341150ÿ,-1.6
90341151ÿ,-1.6
90341152ÿ,-1.6
90341153ÿ,-1.6
90351154ÿ,1.97
90351155ÿ,1.97
90351156ÿ,1.97
90351157ÿ,1.97
90351158ÿ,1.97
90351159ÿ,1.97
90351160ÿ,1.97
90351161ÿ,1.97
90351162ÿ,1.97
90351163ÿ,1.97
90351164ÿ,1.97
90351165ÿ,1.97
90351166ÿ,1.97
90351167ÿ,1.97
90351168ÿ,1.97
90351169ÿ,1.97
90351170ÿ,1.97
90351171ÿ,1.97
90351172ÿ,1.97
90351173ÿ,1.97
90351174ÿ,1.97
90351175ÿ,1.97
90351176ÿ,1.97
90351177ÿ,1.97
90351178ÿ,1.97
90351179ÿ,1.97
90351180ÿ,1.97
90351181ÿ,1.97
90361182ÿ,2.83
90361183ÿ,2.83
90361184ÿ,2.83
90361185ÿ,2.83
90361186ÿ,2.83
90361187ÿ,2.83
90361188ÿ,2.83
90361189ÿ,2.83
90361190ÿ,2.83
90361191ÿ,2.83
90361192ÿ,2.83
90361193ÿ,2.83
90361194ÿ,2.83
90361195ÿ,2.83
90361196ÿ,2.83
90361197ÿ,2.83
90361198ÿ,2.83
90361199ÿ,2.83
90361200ÿ,2.83
90361201ÿ,2.83
90361202ÿ,2.83
90361203ÿ,2.83
90361204ÿ,2.83
90361205ÿ,2.83
90361206ÿ,2.83
90361207ÿ,2.83
90361208ÿ,2.83
90361209ÿ,2.83
90361210ÿ,2.83
90361211ÿ,2.83
90361212ÿ,2.83
90361213ÿ,2.83
90361214ÿ,2.83
90361215ÿ,2.83
