NEWID,WMLE
40722161 ,-5.71
40722162 ,-5.71
40722163 ,-5.71
40722164 ,-5.71
40722165 ,-5.71
40722166 ,-5.71
40722167 ,-5.71
40722168 ,-5.71
40722169 ,-5.71
40722170 ,-5.71
40722171 ,-5.71
40722172 ,-5.71
40732173 ,0.88
40732174 ,0.88
40732175 ,0.88
40732176 ,0.88
40732177 ,0.88
40732178 ,0.88
40732179 ,0.88
40732180 ,0.88
40732181 ,0.88
40732182 ,0.88
40732183 ,0.88
40732184 ,0.88
40732185 ,0.88
40732186 ,0.88
40732187 ,0.88
40732188 ,0.88
40732189 ,0.88
40732190 ,0.88
40732191 ,0.88
40732192 ,0.88
40732193 ,0.88
40732194 ,0.88
40732195 ,0.88
40742196 ,-1.23
40742197 ,-1.23
40742198 ,-1.23
40742199 ,-1.23
40742200 ,-1.23
40742201 ,-1.23
40742202 ,-1.23
40742203 ,-1.23
40742204 ,-1.23
40742205 ,-1.23
40742206 ,-1.23
40742207 ,-1.23
40742208 ,-1.23
40742209 ,-1.23
40742210 ,-1.23
40742211 ,-1.23
40742212 ,-1.23
40742213 ,-1.23
40742214 ,-1.23
40742215 ,-1.23
40742216 ,-1.23
40742217 ,-1.23
40742218 ,-1.23
40742219 ,-1.23
40742220 ,-1.23
40742221 ,-1.23
40742222 ,-1.23
40742223 ,-1.23
40742224 ,-1.23
40742225 ,-1.23
40742226 ,-1.23
40742227 ,-1.23
40742228 ,-1.23
40742229 ,-1.23
40752230 ,-0.87
40752231 ,-0.87
40752232 ,-0.87
40752233 ,-0.87
40752234 ,-0.87
40752235 ,-0.87
40752236 ,-0.87
40752237 ,-0.87
40752238 ,-0.87
40752239 ,-0.87
40752240 ,-0.87
40752241 ,-0.87
40752242 ,-0.87
40752243 ,-0.87
40752244 ,-0.87
40752245 ,-0.87
40752246 ,-0.87
40752247 ,-0.87
40752248 ,-0.87
40752249 ,-0.87
40752250 ,-0.87
40752251 ,-0.87
40752252 ,-0.87
40752253 ,-0.87
40752254 ,-0.87
40752255 ,-0.87
40752256 ,-0.87
40752257 ,-0.87
40752258 ,-0.87
40752259 ,-0.87
40752260 ,-0.87
40752261 ,-0.87
40762262 ,0.17
40762263 ,0.17
40762264 ,0.17
40762265 ,0.17
40762266 ,0.17
40762267 ,0.17
40762268 ,0.17
40762269 ,0.17
40762270 ,0.17
40762271 ,0.17
40762272 ,0.17
40762273 ,0.17
40762274 ,0.17
40762275 ,0.17
40762276 ,0.17
40762277 ,0.17
40762278 ,0.17
40762279 ,0.17
40762280 ,0.17
40762281 ,0.17
40762282 ,0.17
40762283 ,0.17
40762284 ,0.17
40762285 ,0.17
40762286 ,0.17
40762287 ,0.17
40762288 ,0.17
40762289 ,0.17
40762290 ,0.17
40772291 ,-0.52
40772292 ,-0.52
40772293 ,-0.52
40772294 ,-0.52
40772295 ,-0.52
40772296 ,-0.52
40772297 ,-0.52
40772298 ,-0.52
40772299 ,-0.52
40772300 ,-0.52
40772301 ,-0.52
40772302 ,-0.52
40772303 ,-0.52
40772304 ,-0.52
40772305 ,-0.52
40772306 ,-0.52
40772307 ,-0.52
40772308 ,-0.52
40772309 ,-0.52
40772310 ,-0.52
40772311 ,-0.52
40772312 ,-0.52
40772313 ,-0.52
40772314 ,-0.52
40772315 ,-0.52
40772316 ,-0.52
40772317 ,-0.52
40772318 ,-0.52
40772319 ,-0.52
40772320 ,-0.52
40772321 ,-0.52
40782322 ,3.36
40782323 ,3.36
40782324 ,3.36
40782325 ,3.36
40782326 ,3.36
40782327 ,3.36
40782328 ,3.36
40782329 ,3.36
40782330 ,3.36
40782331 ,3.36
40782332 ,3.36
40782333 ,3.36
40782334 ,3.36
40782335 ,3.36
40782336 ,3.36
40782337 ,3.36
40782338 ,3.36
40782339 ,3.36
40782340 ,3.36
40782341 ,3.36
40782342 ,3.36
40782343 ,3.36
40782344 ,3.36
40782345 ,3.36
40782346 ,3.36
40782347 ,3.36
40782348 ,3.36
40782349 ,3.36
40782350 ,3.36
40782351 ,3.36
40782352 ,3.36
40782353 ,3.36
40782354 ,3.36
40792355 ,-1.6
40792356 ,-1.6
40792357 ,-1.6
40792358 ,-1.6
40792359 ,-1.6
40792360 ,-1.6
40792361 ,-1.6
40792362 ,-1.6
40792363 ,-1.6
40792364 ,-1.6
40792365 ,-1.6
40792366 ,-1.6
40792367 ,-1.6
40792368 ,-1.6
40792369 ,-1.6
40792370 ,-1.6
40792371 ,-1.6
40792372 ,-1.6
40792373 ,-1.6
40792374 ,-1.6
40792375 ,-1.6
40792376 ,-1.6
40792377 ,-1.6
40792378 ,-1.6
40792379 ,-1.6
40792380 ,-1.6
40792381 ,-1.6
40792382 ,-1.6
40792383 ,-1.6
40792384 ,-1.6
40802385 ,5.77
40802386 ,5.77
40802387 ,5.77
40802388 ,5.77
40802389 ,5.77
40802390 ,5.77
40802391 ,5.77
40802392 ,5.77
40802393 ,5.77
40802394 ,5.77
40802395 ,5.77
40802396 ,5.77
40802397 ,5.77
40802398 ,5.77
40802399 ,5.77
40802400 ,5.77
40802401 ,5.77
40802402 ,5.77
40802403 ,5.77
40802404 ,5.77
40802405 ,5.77
40802406 ,5.77
40802407 ,5.77
40802408 ,5.77
40802409 ,5.77
40802410 ,5.77
40802411 ,5.77
40802412 ,5.77
40812413 ,-0.52
40812414 ,-0.52
40812415 ,-0.52
40812416 ,-0.52
40812417 ,-0.52
40812418 ,-0.52
40812419 ,-0.52
40812420 ,-0.52
40812421 ,-0.52
40812422 ,-0.52
40812423 ,-0.52
40812424 ,-0.52
40812425 ,-0.52
40812426 ,-0.52
40812427 ,-0.52
40812428 ,-0.52
40812429 ,-0.52
40812430 ,-0.52
40812431 ,-0.52
40812432 ,-0.52
40812433 ,-0.52
40812434 ,-0.52
40812435 ,-0.52
40812436 ,-0.52
40812437 ,-0.52
40812438 ,-0.52
40812439 ,-0.52
40812440 ,-0.52
40812441 ,-0.52
40812442 ,-0.52
40812443 ,-0.52
40812444 ,-0.52
40812445 ,-0.52
40812446 ,-0.52
40812447 ,-0.52
40822448 ,-0.18
40822449 ,-0.18
40822450 ,-0.18
40822451 ,-0.18
40822452 ,-0.18
40822453 ,-0.18
40822454 ,-0.18
40822455 ,-0.18
40822456 ,-0.18
40822457 ,-0.18
40822458 ,-0.18
40822459 ,-0.18
40822460 ,-0.18
40822461 ,-0.18
40822462 ,-0.18
40822463 ,-0.18
40822464 ,-0.18
40822465 ,-0.18
40822466 ,-0.18
40822467 ,-0.18
40822468 ,-0.18
40822469 ,-0.18
40822470 ,-0.18
40822471 ,-0.18
40822472 ,-0.18
40822473 ,-0.18
40822474 ,-0.18
40822475 ,-0.18
40822476 ,-0.18
40822477 ,-0.18
40822478 ,-0.18
40822479 ,-0.18
40822480 ,-0.18
40822481 ,-0.18
40822482 ,-0.18
40832483 ,-2.41
40832484 ,-2.41
40832485 ,-2.41
40832486 ,-2.41
40832487 ,-2.41
40832488 ,-2.41
40832489 ,-2.41
40832490 ,-2.41
40832491 ,-2.41
40832492 ,-2.41
40832493 ,-2.41
40832494 ,-2.41
40832495 ,-2.41
40832496 ,-2.41
40832497 ,-2.41
40832498 ,-2.41
40832499 ,-2.41
40832500 ,-2.41
40832501 ,-2.41
40832502 ,-2.41
40832503 ,-2.41
40832504 ,-2.41
40832505 ,-2.41
40832506 ,-2.41
40832507 ,-2.41
40832508 ,-2.41
40832509 ,-2.41
40832510 ,-2.41
40832511 ,-2.41
40832512 ,-2.41
40832513 ,-2.41
40832514 ,-2.41
40832515 ,-2.41
40842516 ,-0.87
40842517 ,-0.87
40842518 ,-0.87
40842519 ,-0.87
40842520 ,-0.87
40842521 ,-0.87
40842522 ,-0.87
40842523 ,-0.87
40842524 ,-0.87
40842525 ,-0.87
40842526 ,-0.87
40842527 ,-0.87
40842528 ,-0.87
40842529 ,-0.87
40842530 ,-0.87
40842531 ,-0.87
40842532 ,-0.87
40842533 ,-0.87
40842534 ,-0.87
40842535 ,-0.87
40842536 ,-0.87
40842537 ,-0.87
40842538 ,-0.87
40842539 ,-0.87
40842540 ,-0.87
40842541 ,-0.87
40842542 ,-0.87
40842543 ,-0.87
40842544 ,-0.87
40842545 ,-0.87
40842546 ,-0.87
40852547 ,-1.6
40852548 ,-1.6
40852549 ,-1.6
40852550 ,-1.6
40852551 ,-1.6
40852552 ,-1.6
40852553 ,-1.6
40852554 ,-1.6
40852555 ,-1.6
40852556 ,-1.6
40852557 ,-1.6
40852558 ,-1.6
40852559 ,-1.6
40852560 ,-1.6
40852561 ,-1.6
40852562 ,-1.6
40852563 ,-1.6
40852564 ,-1.6
40852565 ,-1.6
40852566 ,-1.6
40852567 ,-1.6
40852568 ,-1.6
40852569 ,-1.6
40852570 ,-1.6
40852571 ,-1.6
40852572 ,-1.6
40852573 ,-1.6
40852574 ,-1.6
40852575 ,-1.6
40852576 ,-1.6
40852577 ,-1.6
40862578 ,2.83
40862579 ,2.83
40862580 ,2.83
40862581 ,2.83
40862582 ,2.83
40862583 ,2.83
40862584 ,2.83
40862585 ,2.83
40862586 ,2.83
40862587 ,2.83
40862588 ,2.83
40862589 ,2.83
40862590 ,2.83
40862591 ,2.83
40862592 ,2.83
40862593 ,2.83
40862594 ,2.83
40862595 ,2.83
40862596 ,2.83
40862597 ,2.83
40862598 ,2.83
40862599 ,2.83
40862600 ,2.83
40862601 ,2.83
40862602 ,2.83
40862603 ,2.83
40862604 ,2.83
40862605 ,2.83
40862606 ,2.83
40862607 ,2.83
40862608 ,2.83
40862609 ,2.83
40862610 ,2.83
40862611 ,2.83
40862612 ,2.83
40872613 ,0.17
40872614 ,0.17
40872615 ,0.17
40872616 ,0.17
40872617 ,0.17
40872618 ,0.17
40872619 ,0.17
40872620 ,0.17
40872621 ,0.17
40872622 ,0.17
40872623 ,0.17
40872624 ,0.17
40872625 ,0.17
40872626 ,0.17
40872627 ,0.17
40872628 ,0.17
40872629 ,0.17
40872630 ,0.17
40872631 ,0.17
40872632 ,0.17
40872633 ,0.17
40872634 ,0.17
40872635 ,0.17
40872636 ,0.17
40872637 ,0.17
40872638 ,0.17
40872639 ,0.17
40872640 ,0.17
40872641 ,0.17
40882642 ,2.38
40882643 ,2.38
40882644 ,2.38
40882645 ,2.38
40882646 ,2.38
40882647 ,2.38
40882648 ,2.38
40882649 ,2.38
40882650 ,2.38
40882651 ,2.38
40882652 ,2.38
40882653 ,2.38
40882654 ,2.38
40882655 ,2.38
40882656 ,2.38
40882657 ,2.38
40882658 ,2.38
40882659 ,2.38
40882660 ,2.38
40882661 ,2.38
40882662 ,2.38
40882663 ,2.38
40882664 ,2.38
40882665 ,2.38
40882666 ,2.38
40882667 ,2.38
40882668 ,2.38
40882669 ,2.38
40892670 ,-0.87
40892671 ,-0.87
40892672 ,-0.87
40892673 ,-0.87
40892674 ,-0.87
40892675 ,-0.87
40892676 ,-0.87
40892677 ,-0.87
40892678 ,-0.87
40892679 ,-0.87
40892680 ,-0.87
40892681 ,-0.87
40892682 ,-0.87
40892683 ,-0.87
40892684 ,-0.87
40892685 ,-0.87
40892686 ,-0.87
40892687 ,-0.87
40892688 ,-0.87
40892689 ,-0.87
40892690 ,-0.87
40892691 ,-0.87
40892692 ,-0.87
40892693 ,-0.87
40892694 ,-0.87
40892695 ,-0.87
40892696 ,-0.87
40892697 ,-0.87
40892698 ,-0.87
40892699 ,-0.87
40892700 ,-0.87
40902701 ,-0.18
40902702 ,-0.18
40902703 ,-0.18
40902704 ,-0.18
40902705 ,-0.18
40902706 ,-0.18
40902707 ,-0.18
40902708 ,-0.18
40902709 ,-0.18
40902710 ,-0.18
40902711 ,-0.18
40902712 ,-0.18
40902713 ,-0.18
40902714 ,-0.18
40902715 ,-0.18
40902716 ,-0.18
40902717 ,-0.18
40902718 ,-0.18
40902719 ,-0.18
40902720 ,-0.18
40902721 ,-0.18
40902722 ,-0.18
40902723 ,-0.18
40902724 ,-0.18
40902725 ,-0.18
40902726 ,-0.18
40902727 ,-0.18
40902728 ,-0.18
40902729 ,-0.18
40902730 ,-0.18
40902731 ,-0.18
40902732 ,-0.18
40902733 ,-0.18
40912734 ,5.77
40912735 ,5.77
40912736 ,5.77
40912737 ,5.77
40912738 ,5.77
40912739 ,5.77
40912740 ,5.77
40912741 ,5.77
40912742 ,5.77
40912743 ,5.77
40912744 ,5.77
40912745 ,5.77
40912746 ,5.77
40912747 ,5.77
40912748 ,5.77
40912749 ,5.77
40912750 ,5.77
40912751 ,5.77
40912752 ,5.77
40912753 ,5.77
40912754 ,5.77
40912755 ,5.77
40912756 ,5.77
40912757 ,5.77
40912758 ,5.77
40912759 ,5.77
40912760 ,5.77
40912761 ,5.77
40922762 ,1.97
40922763 ,1.97
40922764 ,1.97
40922765 ,1.97
40922766 ,1.97
40922767 ,1.97
40922768 ,1.97
40922769 ,1.97
40922770 ,1.97
40922771 ,1.97
40922772 ,1.97
40922773 ,1.97
40922774 ,1.97
40922775 ,1.97
40922776 ,1.97
40922777 ,1.97
40922778 ,1.97
40922779 ,1.97
40922780 ,1.97
40922781 ,1.97
40922782 ,1.97
40922783 ,1.97
40922784 ,1.97
40922785 ,1.97
40922786 ,1.97
40922787 ,1.97
40922788 ,1.97
40922789 ,1.97
40922790 ,1.97
40922791 ,1.97
40922792 ,1.97
40922793 ,1.97
40932794 ,0.52
40932795 ,0.52
40932796 ,0.52
40932797 ,0.52
40932798 ,0.52
40932799 ,0.52
40932800 ,0.52
40932801 ,0.52
40932802 ,0.52
40932803 ,0.52
40932804 ,0.52
40932805 ,0.52
40932806 ,0.52
40932807 ,0.52
40932808 ,0.52
40932809 ,0.52
40932810 ,0.52
40932811 ,0.52
40932812 ,0.52
40932813 ,0.52
40932814 ,0.52
40932815 ,0.52
40932816 ,0.52
40932817 ,0.52
40932818 ,0.52
40932819 ,0.52
40932820 ,0.52
40932821 ,0.52
40932822 ,0.52
40932823 ,0.52
40932824 ,0.52
40932825 ,0.52
40932826 ,0.52
40942827 ,4.02
40942828 ,4.02
40942829 ,4.02
40942830 ,4.02
40942831 ,4.02
40942832 ,4.02
40942833 ,4.02
40942834 ,4.02
40942835 ,4.02
40942836 ,4.02
40942837 ,4.02
40942838 ,4.02
40942839 ,4.02
40942840 ,4.02
40942841 ,4.02
40942842 ,4.02
40942843 ,4.02
40942844 ,4.02
40942845 ,4.02
40942846 ,4.02
40942847 ,4.02
40942848 ,4.02
40942849 ,4.02
40942850 ,4.02
40942851 ,4.02
40942852 ,4.02
40942853 ,4.02
40942854 ,4.02
40942855 ,4.02
40942856 ,4.02
40942857 ,4.02
40942858 ,4.02
40942859 ,4.02
40942860 ,4.02
40952861 ,5.77
40952862 ,5.77
40952863 ,5.77
40952864 ,5.77
40952865 ,5.77
40952866 ,5.77
40952867 ,5.77
40952868 ,5.77
40952869 ,5.77
40952870 ,5.77
40952871 ,5.77
40952872 ,5.77
40952873 ,5.77
40952874 ,5.77
40952875 ,5.77
40952876 ,5.77
40952877 ,5.77
40952878 ,5.77
40952879 ,5.77
40952880 ,5.77
40952881 ,5.77
40952882 ,5.77
40952883 ,5.77
40962884 ,0.17
40962885 ,0.17
40962886 ,0.17
40962887 ,0.17
40962888 ,0.17
40962889 ,0.17
40962890 ,0.17
40962891 ,0.17
40962892 ,0.17
40962893 ,0.17
40962894 ,0.17
40962895 ,0.17
40962896 ,0.17
40962897 ,0.17
40962898 ,0.17
40962899 ,0.17
40962900 ,0.17
40962901 ,0.17
40962902 ,0.17
40962903 ,0.17
40962904 ,0.17
40962905 ,0.17
40962906 ,0.17
40962907 ,0.17
40962908 ,0.17
40962909 ,0.17
40962910 ,0.17
40962911 ,0.17
40962912 ,0.17
40962913 ,0.17
40962914 ,0.17
40962915 ,0.17
40962916 ,0.17
40962917 ,0.17
40972918 ,-5.71
40972919 ,-5.71
40972920 ,-5.71
40972921 ,-5.71
40972922 ,-5.71
40972923 ,-5.71
40972924 ,-5.71
40972925 ,-5.71
40972926 ,-5.71
40972927 ,-5.71
40972928 ,-5.71
40972929 ,-5.71
40972930 ,-5.71
40972931 ,-5.71
40972932 ,-5.71
40972933 ,-5.71
40972934 ,-5.71
40972935 ,-5.71
40972936 ,-5.71
40972937 ,-5.71
40972938 ,-5.71
40972939 ,-5.71
40972940 ,-5.71
40972941 ,-5.71
40972942 ,-5.71
40972943 ,-5.71
40972944 ,-5.71
40982945 ,1.23
40982946 ,1.23
40982947 ,1.23
40982948 ,1.23
40982949 ,1.23
40982950 ,1.23
40982951 ,1.23
40982952 ,1.23
40982953 ,1.23
40982954 ,1.23
40982955 ,1.23
40982956 ,1.23
40982957 ,1.23
40982958 ,1.23
40982959 ,1.23
40982960 ,1.23
40982961 ,1.23
40982962 ,1.23
40982963 ,1.23
40982964 ,1.23
40982965 ,1.23
40982966 ,1.23
40982967 ,1.23
40982968 ,1.23
40982969 ,1.23
40982970 ,1.23
40982971 ,1.23
40982972 ,1.23
40982973 ,1.23
40982974 ,1.23
40982975 ,1.23
40982976 ,1.23
40992977 ,-0.52
40992978 ,-0.52
40992979 ,-0.52
40992980 ,-0.52
40992981 ,-0.52
40992982 ,-0.52
40992983 ,-0.52
40992984 ,-0.52
40992985 ,-0.52
40992986 ,-0.52
40992987 ,-0.52
40992988 ,-0.52
40992989 ,-0.52
40992990 ,-0.52
40992991 ,-0.52
40992992 ,-0.52
40992993 ,-0.52
40992994 ,-0.52
40992995 ,-0.52
40992996 ,-0.52
40992997 ,-0.52
40992998 ,-0.52
40992999 ,-0.52
40993000 ,-0.52
40993001 ,-0.52
40993002 ,-0.52
40993003 ,-0.52
40993004 ,-0.52
40993005 ,-0.52
40993006 ,-0.52
40993007 ,-0.52
40993008 ,-0.52
40993009 ,-0.52
40993010 ,-0.52
41003011 ,0.52
41003012 ,0.52
41003013 ,0.52
41003014 ,0.52
41003015 ,0.52
41003016 ,0.52
41003017 ,0.52
41003018 ,0.52
41003019 ,0.52
41003020 ,0.52
41003021 ,0.52
41003022 ,0.52
41003023 ,0.52
41003024 ,0.52
41003025 ,0.52
41003026 ,0.52
41003027 ,0.52
41003028 ,0.52
41003029 ,0.52
41003030 ,0.52
41003031 ,0.52
41003032 ,0.52
41003033 ,0.52
41003034 ,0.52
41003035 ,0.52
41003036 ,0.52
41003037 ,0.52
41003038 ,0.52
41003039 ,0.52
41003040 ,0.52
41003041 ,0.52
41003042 ,0.52
41003043 ,0.52
41013044 ,-0.87
41013045 ,-0.87
41013046 ,-0.87
41013047 ,-0.87
41013048 ,-0.87
41013049 ,-0.87
41013050 ,-0.87
41013051 ,-0.87
41013052 ,-0.87
41013053 ,-0.87
41013054 ,-0.87
41013055 ,-0.87
41013056 ,-0.87
41013057 ,-0.87
41013058 ,-0.87
41013059 ,-0.87
41013060 ,-0.87
41013061 ,-0.87
41013062 ,-0.87
41013063 ,-0.87
41013064 ,-0.87
41013065 ,-0.87
41013066 ,-0.87
41013067 ,-0.87
41013068 ,-0.87
41013069 ,-0.87
41013070 ,-0.87
41013071 ,-0.87
41013072 ,-0.87
41013073 ,-0.87
41013074 ,-0.87
41013075 ,-0.87
41013076 ,-0.87
41013077 ,-0.87
41023078 ,0.88
41023079 ,0.88
41023080 ,0.88
41023081 ,0.88
41023082 ,0.88
41023083 ,0.88
41023084 ,0.88
41023085 ,0.88
41023086 ,0.88
41023087 ,0.88
41023088 ,0.88
41023089 ,0.88
41023090 ,0.88
41023091 ,0.88
41023092 ,0.88
41023093 ,0.88
41023094 ,0.88
41023095 ,0.88
41023096 ,0.88
41023097 ,0.88
41023098 ,0.88
41023099 ,0.88
41023100 ,0.88
41023101 ,0.88
41023102 ,0.88
41023103 ,0.88
41023104 ,0.88
41023105 ,0.88
41023106 ,0.88
41023107 ,0.88
41023108 ,0.88
41023109 ,0.88
41023110 ,0.88
41033111 ,2.83
41033112 ,2.83
41033113 ,2.83
41033114 ,2.83
41033115 ,2.83
41033116 ,2.83
41033117 ,2.83
41033118 ,2.83
41033119 ,2.83
41033120 ,2.83
41033121 ,2.83
41033122 ,2.83
41033123 ,2.83
41033124 ,2.83
41033125 ,2.83
41033126 ,2.83
41033127 ,2.83
41033128 ,2.83
41033129 ,2.83
41033130 ,2.83
41033131 ,2.83
41033132 ,2.83
41033133 ,2.83
41033134 ,2.83
41033135 ,2.83
41033136 ,2.83
41033137 ,2.83
41033138 ,2.83
41033139 ,2.83
41033140 ,2.83
41033141 ,2.83
41043142 ,-1.23
41043143 ,-1.23
41043144 ,-1.23
41043145 ,-1.23
41043146 ,-1.23
41043147 ,-1.23
41043148 ,-1.23
41043149 ,-1.23
41043150 ,-1.23
41043151 ,-1.23
41043152 ,-1.23
41043153 ,-1.23
41043154 ,-1.23
41043155 ,-1.23
41043156 ,-1.23
41043157 ,-1.23
41043158 ,-1.23
41043159 ,-1.23
41043160 ,-1.23
41043161 ,-1.23
41043162 ,-1.23
41043163 ,-1.23
41043164 ,-1.23
41043165 ,-1.23
41043166 ,-1.23
41043167 ,-1.23
41043168 ,-1.23
41043169 ,-1.23
41043170 ,-1.23
41043171 ,-1.23
41043172 ,-1.23
41043173 ,-1.23
41043174 ,-1.23
41053175 ,-0.18
41053176 ,-0.18
41053177 ,-0.18
41053178 ,-0.18
41053179 ,-0.18
41053180 ,-0.18
41053181 ,-0.18
41053182 ,-0.18
41053183 ,-0.18
41053184 ,-0.18
41053185 ,-0.18
41053186 ,-0.18
41053187 ,-0.18
41053188 ,-0.18
41053189 ,-0.18
41053190 ,-0.18
41053191 ,-0.18
41053192 ,-0.18
41053193 ,-0.18
41053194 ,-0.18
41053195 ,-0.18
41053196 ,-0.18
41053197 ,-0.18
41053198 ,-0.18
41053199 ,-0.18
41053200 ,-0.18
41053201 ,-0.18
41053202 ,-0.18
41053203 ,-0.18
41063204 ,-1.23
41063205 ,-1.23
41063206 ,-1.23
41063207 ,-1.23
41063208 ,-1.23
41063209 ,-1.23
41063210 ,-1.23
41063211 ,-1.23
41063212 ,-1.23
41063213 ,-1.23
41063214 ,-1.23
41063215 ,-1.23
41063216 ,-1.23
41063217 ,-1.23
41063218 ,-1.23
41063219 ,-1.23
41063220 ,-1.23
41063221 ,-1.23
41063222 ,-1.23
41063223 ,-1.23
41063224 ,-1.23
41063225 ,-1.23
41063226 ,-1.23
41063227 ,-1.23
41063228 ,-1.23
41063229 ,-1.23
41063230 ,-1.23
41063231 ,-1.23
41063232 ,-1.23
41073233 ,-1.23
41073234 ,-1.23
41073235 ,-1.23
41073236 ,-1.23
41073237 ,-1.23
41073238 ,-1.23
41073239 ,-1.23
41073240 ,-1.23
41073241 ,-1.23
41073242 ,-1.23
41073243 ,-1.23
41073244 ,-1.23
41073245 ,-1.23
41073246 ,-1.23
41073247 ,-1.23
41073248 ,-1.23
41073249 ,-1.23
41073250 ,-1.23
41073251 ,-1.23
41073252 ,-1.23
41073253 ,-1.23
41073254 ,-1.23
41073255 ,-1.23
41073256 ,-1.23
41073257 ,-1.23
41073258 ,-1.23
41073259 ,-1.23
41073260 ,-1.23
41073261 ,-1.23
41073262 ,-1.23
41073263 ,-1.23
41073264 ,-1.23
41083265 ,0.52
41083266 ,0.52
41083267 ,0.52
41083268 ,0.52
41083269 ,0.52
41083270 ,0.52
41083271 ,0.52
41083272 ,0.52
41083273 ,0.52
41083274 ,0.52
41083275 ,0.52
41083276 ,0.52
41083277 ,0.52
41083278 ,0.52
41083279 ,0.52
41083280 ,0.52
41083281 ,0.52
41083282 ,0.52
41083283 ,0.52
41083284 ,0.52
41083285 ,0.52
41083286 ,0.52
41083287 ,0.52
41083288 ,0.52
41083289 ,0.52
41083290 ,0.52
41083291 ,0.52
41083292 ,0.52
41083293 ,0.52
41083294 ,0.52
41083295 ,0.52
41083296 ,0.52
41093297 ,1.6
41093298 ,1.6
41093299 ,1.6
41093300 ,1.6
41093301 ,1.6
41093302 ,1.6
41093303 ,1.6
41093304 ,1.6
41093305 ,1.6
41093306 ,1.6
41093307 ,1.6
41093308 ,1.6
41093309 ,1.6
41093310 ,1.6
41093311 ,1.6
41093312 ,1.6
41093313 ,1.6
41093314 ,1.6
41093315 ,1.6
41093316 ,1.6
41093317 ,1.6
41093318 ,1.6
41093319 ,1.6
41093320 ,1.6
41093321 ,1.6
41093322 ,1.6
41093323 ,1.6
41093324 ,1.6
41093325 ,1.6
41093326 ,1.6
41093327 ,1.6
41093328 ,1.6
41103329 ,-1.23
41103330 ,-1.23
41103331 ,-1.23
41103332 ,-1.23
41103333 ,-1.23
41103334 ,-1.23
41103335 ,-1.23
41103336 ,-1.23
41103337 ,-1.23
41103338 ,-1.23
41103339 ,-1.23
41103340 ,-1.23
41103341 ,-1.23
41103342 ,-1.23
41103343 ,-1.23
41103344 ,-1.23
41103345 ,-1.23
41103346 ,-1.23
41103347 ,-1.23
41103348 ,-1.23
41103349 ,-1.23
41103350 ,-1.23
41103351 ,-1.23
41103352 ,-1.23
41103353 ,-1.23
41103354 ,-1.23
41103355 ,-1.23
41103356 ,-1.23
41103357 ,-1.23
41103358 ,-1.23
41103359 ,-1.23
41103360 ,-1.23
41103361 ,-1.23
41113362 ,2.38
41113363 ,2.38
41113364 ,2.38
41113365 ,2.38
41113366 ,2.38
41113367 ,2.38
41113368 ,2.38
41113369 ,2.38
41113370 ,2.38
41113371 ,2.38
41113372 ,2.38
41113373 ,2.38
41113374 ,2.38
41113375 ,2.38
41113376 ,2.38
41113377 ,2.38
41113378 ,2.38
41113379 ,2.38
41113380 ,2.38
41113381 ,2.38
41113382 ,2.38
41113383 ,2.38
41113384 ,2.38
41113385 ,2.38
41113386 ,2.38
41113387 ,2.38
41113388 ,2.38
41113389 ,2.38
41113390 ,2.38
41113391 ,2.38
41113392 ,2.38
41113393 ,2.38
41123394 ,0.17
41123395 ,0.17
41123396 ,0.17
41123397 ,0.17
41123398 ,0.17
41123399 ,0.17
41123400 ,0.17
41123401 ,0.17
41123402 ,0.17
41123403 ,0.17
41123404 ,0.17
41123405 ,0.17
41123406 ,0.17
41123407 ,0.17
41123408 ,0.17
41123409 ,0.17
41123410 ,0.17
41123411 ,0.17
41123412 ,0.17
41123413 ,0.17
41123414 ,0.17
41123415 ,0.17
41123416 ,0.17
41123417 ,0.17
41123418 ,0.17
41123419 ,0.17
41123420 ,0.17
41123421 ,0.17
41123422 ,0.17
41133423 ,1.6
41133424 ,1.6
41133425 ,1.6
41133426 ,1.6
41133427 ,1.6
41133428 ,1.6
41133429 ,1.6
41133430 ,1.6
41133431 ,1.6
41133432 ,1.6
41133433 ,1.6
41133434 ,1.6
41133435 ,1.6
41133436 ,1.6
41133437 ,1.6
41133438 ,1.6
41143439 ,5.77
41143440 ,5.77
41143441 ,5.77
41143442 ,5.77
41143443 ,5.77
41143444 ,5.77
41143445 ,5.77
41143446 ,5.77
41143447 ,5.77
41143448 ,5.77
41143449 ,5.77
41143450 ,5.77
41143451 ,5.77
41143452 ,5.77
41143453 ,5.77
41143454 ,5.77
41143455 ,5.77
41143456 ,5.77
41143457 ,5.77
41143458 ,5.77
41143459 ,5.77
41143460 ,5.77
41143461 ,5.77
41143462 ,5.77
41143463 ,5.77
41143464 ,5.77
41143465 ,5.77
41143466 ,5.77
41143467 ,5.77
41143468 ,5.77
41143469 ,5.77
41143470 ,5.77
41143471 ,5.77
41153472 ,0.88
41153473 ,0.88
41153474 ,0.88
41153475 ,0.88
41153476 ,0.88
41153477 ,0.88
41153478 ,0.88
41153479 ,0.88
41153480 ,0.88
41153481 ,0.88
41153482 ,0.88
41153483 ,0.88
41153484 ,0.88
41153485 ,0.88
41153486 ,0.88
41153487 ,0.88
41153488 ,0.88
41153489 ,0.88
41153490 ,0.88
41153491 ,0.88
41153492 ,0.88
41153493 ,0.88
41153494 ,0.88
41153495 ,0.88
41153496 ,0.88
41153497 ,0.88
